"business_id","name","address","city","state","postal_code","stars_y","business_id","name","address","city","state","stars_y","BusinessParking","Caters","NoiseLevel","OutdoorSeating","RestaurantsDelivery","RestaurantsTableService"
"gOMc2QcDaMIOkIVTShqoYA","Firehouse Subs","803 W Anthony Dr","Champaign","IL","61822",3.5,"gOMc2QcDaMIOkIVTShqoYA","Firehouse Subs","803 W Anthony Dr","Champaign","IL",3.5,NA,"True","average","False","True","True"
"RhXKTksPWch75Bo1lpoLqQ","Taco Bell","9797 Mcknight Rd.","Pittsburgh","PA","15237",3,"RhXKTksPWch75Bo1lpoLqQ","Taco Bell","9797 Mcknight Rd.","Pittsburgh","PA",3,NA,NA,NA,NA,"False",NA
"C1gj-EqhSZ1BcCejDyV-fQ","Sonic Drive-In","120 Towne Centre Dr","Wexford","PA","15090",2,"C1gj-EqhSZ1BcCejDyV-fQ","Sonic Drive-In","120 Towne Centre Dr","Wexford","PA",2,NA,"False","average","True","False","False"
"cUNpXDD8AK0m-BFXTHM4BQ","Dairy Queen Grill & Chill","715 Portage Trl","Cuyahoga Falls","OH","44221",3,"cUNpXDD8AK0m-BFXTHM4BQ","Dairy Queen Grill & Chill","715 Portage Trl","Cuyahoga Falls","OH",3,NA,NA,NA,"True",NA,NA
"t-ndtWJD7HesQwnreXv8Tw","McDonald's","3160 Medina Rd","Medina","OH","44256",2.5,"t-ndtWJD7HesQwnreXv8Tw","McDonald's","3160 Medina Rd","Medina","OH",2.5,NA,"False","average","False","True",NA
"zaoGcD35rSuuAwc7DLiSMw","Subway Restaurants","220 E Warren St","St. Joseph","IL","61873",3,"zaoGcD35rSuuAwc7DLiSMw","Subway Restaurants","220 E Warren St","St. Joseph","IL",3,NA,NA,NA,NA,NA,NA
"YERn2kltXVj9936i6T4Q8w","Big J J Fish & Chicken","1114 N Market St","Champaign","IL","61820",4,"YERn2kltXVj9936i6T4Q8w","Big J J Fish & Chicken","1114 N Market St","Champaign","IL",4,NA,"True","quiet","False","True",NA
"Vy2I_2SD6Ec8OI88SJJ4GA","Subway Restaurants","4161 W 150th Street","Cleveland","OH","44135",3,"Vy2I_2SD6Ec8OI88SJJ4GA","Subway Restaurants","4161 W 150th Street","Cleveland","OH",3,NA,NA,NA,NA,NA,NA
"7B-xM_3t9NKebmkEodw3CQ","Mr Hoagie","4734 Lebanon Church Rd","Dravosburg","PA","15034",3.5,"7B-xM_3t9NKebmkEodw3CQ","Mr Hoagie","4734 Lebanon Church Rd","Dravosburg","PA",3.5,NA,"False","average","False","False",NA
"_Q9xk_OvOw_C3Fi7ETNzTQ","Subway Restaurants","27097 Bagley Rd, Unit 1, Stearns & Bagley Plz Shopping","Olmsted Twp","OH","44138",2,"_Q9xk_OvOw_C3Fi7ETNzTQ","Subway Restaurants","27097 Bagley Rd, Unit 1, Stearns & Bagley Plz Shopping","Olmsted Twp","OH",2,NA,NA,NA,NA,"False",NA
"iR7KBgAHgt1O2acHhfIviw","Taco Bell","825 Freeport Rd.","Pittsburgh","PA","15238",2.5,"iR7KBgAHgt1O2acHhfIviw","Taco Bell","825 Freeport Rd.","Pittsburgh","PA",2.5,NA,"False","average","False","True",NA
"gaviK8-M4QdeoQOiAwdaYA","Jersey Mike's Subs","505 E. Green Street, Ste 3","Champaign","IL","61820",3.5,"gaviK8-M4QdeoQOiAwdaYA","Jersey Mike's Subs","505 E. Green Street, Ste 3","Champaign","IL",3.5,NA,NA,"average","False","True",NA
"2mroQ_qD_5kLTv88zADnXg","McDonald's","2224 Warrensville Center Rd","University Heights","OH","44118",1.5,"2mroQ_qD_5kLTv88zADnXg","McDonald's","2224 Warrensville Center Rd","University Heights","OH",1.5,NA,NA,"average","False","True","False"
"tt96sjIQIKgtGEvRHhLfBg","Burger King","6909 Odana Rd","Madison","WI","53719",2.5,"tt96sjIQIKgtGEvRHhLfBg","Burger King","6909 Odana Rd","Madison","WI",2.5,NA,NA,NA,"True","None",NA
"C8jxaI_NmVpINEy0JquNZw","McDonald's","1787 State Rd","Cuyahoga Falls","OH","44223",1,"C8jxaI_NmVpINEy0JquNZw","McDonald's","1787 State Rd","Cuyahoga Falls","OH",1,NA,NA,NA,NA,"True",NA
"PVRBeN2WYGzD4SWj1NX0XQ","McDonald's","350 W Bagley Rd","Berea","OH","44017",2,"PVRBeN2WYGzD4SWj1NX0XQ","McDonald's","350 W Bagley Rd","Berea","OH",2,NA,"False","loud","False","True","False"
"d8cpM8aV90Esmd1rlRgVbg","Wendy's","250 E. 222Nd Street","Euclid","OH","44123",2,"d8cpM8aV90Esmd1rlRgVbg","Wendy's","250 E. 222Nd Street","Euclid","OH",2,NA,"False","average","False","False",NA
"Sn09Z4N9FpfoBbLBSJlB_A","Subway Restaurants","930 Penn Ave","Pittsburgh","PA","15222",4,"Sn09Z4N9FpfoBbLBSJlB_A","Subway Restaurants","930 Penn Ave","Pittsburgh","PA",4,NA,"True","average","False","True",NA
"nJYCyUpjms2E7SHgKwte9A","McDonald's","3820 Wm Penn Hwy","Murrysville","PA","15668",1,"nJYCyUpjms2E7SHgKwte9A","McDonald's","3820 Wm Penn Hwy","Murrysville","PA",1,NA,NA,NA,"False","True",NA
"h5PKBY4jvOwuyYb5Dtr6jA","Chick-fil-A","120 Andrew Dr","Pittsburgh","PA","15275",4,"h5PKBY4jvOwuyYb5Dtr6jA","Chick-fil-A","120 Andrew Dr","Pittsburgh","PA",4,NA,"True","average","True","True","False"
"bCGKnZd4vAD_hak9TQQHyQ","Chipotle Mexican Grill","9754 State Route 14","Streetsboro","OH","44241",4,"bCGKnZd4vAD_hak9TQQHyQ","Chipotle Mexican Grill","9754 State Route 14","Streetsboro","OH",4,NA,"True","average","True","False",NA
"ssLkDDah5ci-tQPq3iPFUg","Five Guys","36050-A Detroit Rd, Ste A","Avon","OH","44011",4,"ssLkDDah5ci-tQPq3iPFUg","Five Guys","36050-A Detroit Rd, Ste A","Avon","OH",4,NA,"False","average","False","False",NA
"49JTxfrT4BnROuk9_RIW6w","KFC","4802 Annamark Dr","Madison","WI","53704",2,"49JTxfrT4BnROuk9_RIW6w","KFC","4802 Annamark Dr","Madison","WI",2,NA,"False",NA,NA,"True",NA
"nqhJsABaWaKhOQrR79J-wg","Johnny J's Pub & Grille","15323 Pearl Rd","Strongsville","OH","44136",3.5,"nqhJsABaWaKhOQrR79J-wg","Johnny J's Pub & Grille","15323 Pearl Rd","Strongsville","OH",3.5,NA,"False","average","True","False","False"
"je-bXfsQce0HiKb8PtOrVA","Roly Poly","1550 Golden Gate Plz","Mayfield Heights","OH","44124",3.5,"je-bXfsQce0HiKb8PtOrVA","Roly Poly","1550 Golden Gate Plz","Mayfield Heights","OH",3.5,NA,"True","average","False","True",NA
"KbdyidaiA4l5IS0tJAM31w","Chipotle Mexican Grill","3840 Washington Rd","Canonsburg","PA","15317",3,"KbdyidaiA4l5IS0tJAM31w","Chipotle Mexican Grill","3840 Washington Rd","Canonsburg","PA",3,NA,"True","loud","True","False",NA
"7Wj3lyrLaMXde6G-v4yRKg","Wendy's","460 Howe Avenue","Cuyahoga Falls","OH","44221",1.5,"7Wj3lyrLaMXde6G-v4yRKg","Wendy's","460 Howe Avenue","Cuyahoga Falls","OH",1.5,NA,NA,NA,NA,"False",NA
"p0LusgO7QmgxJF0XenzJfA","Dairy Queen","1501 Lyndhurst Aly","Savoy","IL","61874",2.5,"p0LusgO7QmgxJF0XenzJfA","Dairy Queen","1501 Lyndhurst Aly","Savoy","IL",2.5,NA,NA,"average","True","False",NA
"napG4l5SlDSkXQcgJr8l9Q","Culver's","430 E Verona Ave","Verona","WI","53593",3.5,"napG4l5SlDSkXQcgJr8l9Q","Culver's","430 E Verona Ave","Verona","WI",3.5,NA,"False","average","True","False",NA
"m-_3sNY0eLsPp__2C647oA","Long John Silver's","2100 Washington Pike, Hills Shopping Center/Rt 50","Carnegie","PA","15106",3,"m-_3sNY0eLsPp__2C647oA","Long John Silver's","2100 Washington Pike, Hills Shopping Center/Rt 50","Carnegie","PA",3,NA,"False","quiet","False","False","False"
"0wUBRqU95D8URo5Ws4r5Qg","Steak n Shake","7020 Aurora Rd","Aurora","OH","44202",2,"0wUBRqU95D8URo5Ws4r5Qg","Steak n Shake","7020 Aurora Rd","Aurora","OH",2,NA,"False","average","False","False",NA
"AgIGsyUA0aKhUGFWOsI4AQ","Wendy's","610 William Marks Dr","Homestead","PA","15120",2.5,"AgIGsyUA0aKhUGFWOsI4AQ","Wendy's","610 William Marks Dr","Homestead","PA",2.5,NA,"False","quiet","False","False",NA
"xIjKMreStEC_PkSvfs64HQ","George's Chicken and Fish","1112 N Bristol St","Sun Prairie","WI","53590",3.5,"xIjKMreStEC_PkSvfs64HQ","George's Chicken and Fish","1112 N Bristol St","Sun Prairie","WI",3.5,NA,"True","quiet","False","False","False"
"wGKM32sRVy60i0LHVnHPDw","Wendy's","3516 Warrensville Center Rd","Cleveland","OH","44122",2,"wGKM32sRVy60i0LHVnHPDw","Wendy's","3516 Warrensville Center Rd","Cleveland","OH",2,NA,"False","quiet","False","False",NA
"3i2BNJh9699mZ9wzRFR2QA","Chick-fil-A","4779 Great Northern Blvd","North Olmsted","OH","44070",4,"3i2BNJh9699mZ9wzRFR2QA","Chick-fil-A","4779 Great Northern Blvd","North Olmsted","OH",4,NA,"True","average","True","False",NA
"FUTAQs8NEgpiQUXISaXfLg","Burger King","1325 N Dunlap Ave","Savoy","IL","61874",2,"FUTAQs8NEgpiQUXISaXfLg","Burger King","1325 N Dunlap Ave","Savoy","IL",2,NA,"False",NA,"False","False",NA
"BKNPoWf3bQoxFWf-Kjt3wQ","KFC","2201 W Springfield Ave","Champaign","IL","61821",3,"BKNPoWf3bQoxFWf-Kjt3wQ","KFC","2201 W Springfield Ave","Champaign","IL",3,NA,"False","average","False","False",NA
"CS3ykvbERsTrVxL9HPoCOw","Chipotle Mexican Grill","1720 Washington Rd","Pittsburgh","PA","15241",2.5,"CS3ykvbERsTrVxL9HPoCOw","Chipotle Mexican Grill","1720 Washington Rd","Pittsburgh","PA",2.5,NA,"True","very","False","False",NA
"0zM2EAsV1LNQZBeDWVV04g","Cooper Deli","1408 Cooper Foster Park Rd W","Lorain","OH","44053",4.5,"0zM2EAsV1LNQZBeDWVV04g","Cooper Deli","1408 Cooper Foster Park Rd W","Lorain","OH",4.5,NA,NA,NA,NA,"None",NA
"jyAhu2jqSMBoeJi-KQ5lZw","Wendy's","820 Richmond Rd","Richmond Hts.","OH","44143",2,"jyAhu2jqSMBoeJi-KQ5lZw","Wendy's","820 Richmond Rd","Richmond Hts.","OH",2,NA,"False","average","False","False",NA
"-cKjQJsU73tLKFA4unJbww","QDOBA Mexican Eats","4815 Centre Ave","Pittsburgh","PA","15213",3,"-cKjQJsU73tLKFA4unJbww","QDOBA Mexican Eats","4815 Centre Ave","Pittsburgh","PA",3,NA,"True","average","True","False",NA
"PSYouAbQHneC9HDvt1B0dg","Chop It Salad Co","4954 Great Northern Mall","North Olmsted","OH","44070",3,"PSYouAbQHneC9HDvt1B0dg","Chop It Salad Co","4954 Great Northern Mall","North Olmsted","OH",3,NA,"True",NA,NA,"False",NA
"CAbvaSyOEsorzopTIx16fg","A&W Restaurant","4905 County Hwy V","De Forest","WI","53532",3,"CAbvaSyOEsorzopTIx16fg","A&W Restaurant","4905 County Hwy V","De Forest","WI",3,NA,NA,NA,"False","False","False"
"7Sr941ps7tw1Do5Eks7w-g","Arby's","1140 Washington Pike","Bridgeville","PA","15017",2.5,"7Sr941ps7tw1Do5Eks7w-g","Arby's","1140 Washington Pike","Bridgeville","PA",2.5,NA,"False","average","False","False",NA
"Yw4_Sp86c3rFsuSdqS5O_Q","Arby's","26000 Euclid Ave","Euclid","OH","44132",2,"Yw4_Sp86c3rFsuSdqS5O_Q","Arby's","26000 Euclid Ave","Euclid","OH",2,NA,NA,"quiet",NA,"False",NA
"xkgX0lzCY-S62e4Q1mvgiA","KFC","1 Harmar Landing Dr","Pittsburgh","PA","15238",2.5,"xkgX0lzCY-S62e4Q1mvgiA","KFC","1 Harmar Landing Dr","Pittsburgh","PA",2.5,NA,"True",NA,NA,"True",NA
"5g4TpsGFDQsu4nKuWQCjPQ","Subway Restaurants","7360 Chippewa Rd","Brecksville","OH","44141",2.5,"5g4TpsGFDQsu4nKuWQCjPQ","Subway Restaurants","7360 Chippewa Rd","Brecksville","OH",2.5,NA,NA,"average","False","False",NA
"waFWpYwEEwq0ikBJftqrEQ","Subway Restaurants","5466 Pearl Rd","Parma","OH","44129",3,"waFWpYwEEwq0ikBJftqrEQ","Subway Restaurants","5466 Pearl Rd","Parma","OH",3,NA,"True",NA,"False","False",NA
"kosll4ft5_AFQ-PQSiR0ug","Dairy Queen","7850 Mentor Ave, Ste 874","Mentor","OH","44060",2,"kosll4ft5_AFQ-PQSiR0ug","Dairy Queen","7850 Mentor Ave, Ste 874","Mentor","OH",2,NA,NA,NA,NA,NA,NA
"5xv0xjcRUzP-Zb6CKBOceQ","KFC","4915 Baum Blvd","Pittsburgh","PA","15213",2,"5xv0xjcRUzP-Zb6CKBOceQ","KFC","4915 Baum Blvd","Pittsburgh","PA",2,"None","True","average","False","True",NA
"LSxHsjO_CNbH-NE3lvwKaw","Dairy Queen Grill & Chill","3467 Route 130","Harrison City","PA","15636",2.5,"LSxHsjO_CNbH-NE3lvwKaw","Dairy Queen Grill & Chill","3467 Route 130","Harrison City","PA",2.5,NA,"False","average","True","False",NA
"oEn0Wsz_l33QfFwlw4f_cw","Jimmy John's","1314 Som Center Rd","Mayfield Heights","OH","44124",3,"oEn0Wsz_l33QfFwlw4f_cw","Jimmy John's","1314 Som Center Rd","Mayfield Heights","OH",3,NA,"True","quiet","False","True",NA
"KU6EYISdKH-jw3w7vZa6Pw","McDonald's","15110 Saint Clair","Cleveland","OH","44110",1,"KU6EYISdKH-jw3w7vZa6Pw","McDonald's","15110 Saint Clair","Cleveland","OH",1,NA,NA,NA,NA,"True",NA
"nbypJnkEbSj5OjkB-_y0Zg","Chick-fil-A","7850 Mentor Ave","Mentor","OH","44060",3.5,"nbypJnkEbSj5OjkB-_y0Zg","Chick-fil-A","7850 Mentor Ave","Mentor","OH",3.5,NA,"True",NA,"True","True",NA
"KpKYl-rfvYLhUylIuNHg7A","Subway","6370 York Rd","Cleveland","OH","44130",3.5,"KpKYl-rfvYLhUylIuNHg7A","Subway","6370 York Rd","Cleveland","OH",3.5,NA,NA,NA,NA,NA,NA
"aNFEAh4xClhLYK8K4ZDpCA","Long John Silver's","201 Hoffman Blvd","Duquesne","PA","15110",2.5,"aNFEAh4xClhLYK8K4ZDpCA","Long John Silver's","201 Hoffman Blvd","Duquesne","PA",2.5,NA,NA,NA,NA,"False",NA
"Q1WoqmmvoyWC3b6esLNyCQ","Arby's","2251 Noblestown Rd","Pittsburgh","PA","15205",3.5,"Q1WoqmmvoyWC3b6esLNyCQ","Arby's","2251 Noblestown Rd","Pittsburgh","PA",3.5,NA,NA,NA,"False","False",NA
"rzByiKaj-bLeLz-zKNBQdg","Dairy Queen Grill & Chill","2795 Saw Mill Run Blvd","Pittsburgh","PA","15227",2.5,"rzByiKaj-bLeLz-zKNBQdg","Dairy Queen Grill & Chill","2795 Saw Mill Run Blvd","Pittsburgh","PA",2.5,NA,"False","average","False","False",NA
"KJva9u5Zu7_tyZrjYBFnIg","Hazel's Family Restaurant","615 Cleveland St","Elyria","OH","44035",4,"KJva9u5Zu7_tyZrjYBFnIg","Hazel's Family Restaurant","615 Cleveland St","Elyria","OH",4,NA,"False","average","False","False",NA
"pNgDhHaeFkWQW71NzT9wzg","KFC","1516 Greenway Cross","Madison","WI","53713",1.5,"pNgDhHaeFkWQW71NzT9wzg","KFC","1516 Greenway Cross","Madison","WI",1.5,NA,"False",NA,"False","False","False"
"rcRIL23Tf3G6g1ptFcsD-Q","McDonald's","2805 Gracy Center Way","Moon Township","PA","15108",1.5,"rcRIL23Tf3G6g1ptFcsD-Q","McDonald's","2805 Gracy Center Way","Moon Township","PA",1.5,NA,"False","loud","False","True",NA
"HNbX93hyrua2p6LO4IwdHA","Taco Bell","1690 Cochran Rd","Pittsburgh","PA","15220",2,"HNbX93hyrua2p6LO4IwdHA","Taco Bell","1690 Cochran Rd","Pittsburgh","PA",2,NA,NA,NA,"False","True",NA
"cL38u23Ez492pToB4xZZXQ","Pedro's Pedro's","Tower City Ctr","Cleveland","OH","44113",1.5,"cL38u23Ez492pToB4xZZXQ","Pedro's Pedro's","Tower City Ctr","Cleveland","OH",1.5,NA,NA,NA,NA,"False",NA
"6oOIpBNo0h3hrtx8aFCv6g","Rally's","4000 Mayfield Road","South Euclid","OH","44121",2,"6oOIpBNo0h3hrtx8aFCv6g","Rally's","4000 Mayfield Road","South Euclid","OH",2,NA,"False","quiet","True","False","False"
"atu9bo2flyoM3CzihE-OlQ","Wendy's","1660 Cochran Rd.","Pittsburgh","PA","15220",1,"atu9bo2flyoM3CzihE-OlQ","Wendy's","1660 Cochran Rd.","Pittsburgh","PA",1,NA,NA,NA,"False","False",NA
"VveJgvCshJios_o-zwKJIw","Taco Bell","705 Allegheny Avenue","Pittsburgh","PA","15233",1.5,"VveJgvCshJios_o-zwKJIw","Taco Bell","705 Allegheny Avenue","Pittsburgh","PA",1.5,NA,NA,"quiet","True","True","False"
"MqhxKfI7oMjUTMqH2gnhyg","McDonald's","1812 N Neil","Champaign","IL","61820",1.5,"MqhxKfI7oMjUTMqH2gnhyg","McDonald's","1812 N Neil","Champaign","IL",1.5,NA,"False",NA,NA,"True",NA
"9LZQYlTCNmQSHb2GmqZTFg","Hms Host Great Lakes Plaza","2000 E Edgerton Rd","Broadview Heights","OH","44147",3.5,"9LZQYlTCNmQSHb2GmqZTFg","Hms Host Great Lakes Plaza","2000 E Edgerton Rd","Broadview Heights","OH",3.5,NA,"False","average","True","False",NA
"jb6yNcKwUDsIQOLYmJCcyA","Cousins Subs","106 S Webster St","Madison","WI","53703",4,"jb6yNcKwUDsIQOLYmJCcyA","Cousins Subs","106 S Webster St","Madison","WI",4,NA,"True",NA,"False","True",NA
"rgdD0z1plae_ewOluEq8iQ","Speedy's Grub Shack","14001 Lakewood Heights Blvd","Cleveland","OH","44107",4,"rgdD0z1plae_ewOluEq8iQ","Speedy's Grub Shack","14001 Lakewood Heights Blvd","Cleveland","OH",4,NA,"True","average","False","True","False"
"ykwGLizkYXRsYy79kDFAKg","Subway Restaurants","4613 Centre Ave","Pittsburgh","PA","15213",2,"ykwGLizkYXRsYy79kDFAKg","Subway Restaurants","4613 Centre Ave","Pittsburgh","PA",2,NA,NA,"average",NA,"False",NA
"DKwhJa-XDp8Co7ouU9h9YA","Jimmy John's","635 S Main St","DeForest","WI","53532",2,"DKwhJa-XDp8Co7ouU9h9YA","Jimmy John's","635 S Main St","DeForest","WI",2,NA,"True","average","False","True",NA
"5_a8VF9MQ2rkNg7GR8MGfg","Culver's","4700 Farwell St","Mc Farland","WI","53558",3,"5_a8VF9MQ2rkNg7GR8MGfg","Culver's","4700 Farwell St","Mc Farland","WI",3,"None",NA,NA,NA,"False",NA
"1LbvFwxbLepIpDasI-Pshg","Subway Restaurants","1800 Euclid Ave","Cleveland","OH","44115",2.5,"1LbvFwxbLepIpDasI-Pshg","Subway Restaurants","1800 Euclid Ave","Cleveland","OH",2.5,NA,NA,"average","False","False",NA
"CjT9tk594dmyYJb8hS3P4A","Long John Silver's","7390 Mentor Ave","Mentor","OH","44060",3,"CjT9tk594dmyYJb8hS3P4A","Long John Silver's","7390 Mentor Ave","Mentor","OH",3,NA,NA,"average","False","False",NA
"Wvj7_MtfViFRXrljkzYXIw","Sheetz","7777 Reynolds Rd","Mentor","OH","44060",4.5,"Wvj7_MtfViFRXrljkzYXIw","Sheetz","7777 Reynolds Rd","Mentor","OH",4.5,NA,"False","average","True","False",NA
"0b5joPhf_UjX_uCQsO6JNg","McDonald's","1010 E Broad St","Elyria","OH","44035",2,"0b5joPhf_UjX_uCQsO6JNg","McDonald's","1010 E Broad St","Elyria","OH",2,NA,NA,"average",NA,"True",NA
"NiYjWteYkFwglnlJEDe2BA","Subway","4692 Cottage Grove Rd","Madison","WI","53716",3.5,"NiYjWteYkFwglnlJEDe2BA","Subway","4692 Cottage Grove Rd","Madison","WI",3.5,NA,NA,"average","True","False",NA
"6qAChWfCZVDvXNtcyhze-g","McDonald's","101 Hoffman Blvd","Duquesne","PA","15110",1,"6qAChWfCZVDvXNtcyhze-g","McDonald's","101 Hoffman Blvd","Duquesne","PA",1,NA,NA,NA,"False","True",NA
"xwTDBul4ibO_siJYqzafYQ","Mr. Hero","540 Chestnut Commons Dr","Elyria","OH","44035",3,"xwTDBul4ibO_siJYqzafYQ","Mr. Hero","540 Chestnut Commons Dr","Elyria","OH",3,NA,NA,"average","False","False","False"
"RHhio6zarLCeYrsyKna23w","Subway Restaurants","13895 Brookpark Rd.","Brookpark","OH","44142",2,"RHhio6zarLCeYrsyKna23w","Subway Restaurants","13895 Brookpark Rd.","Brookpark","OH",2,NA,"True","average","False","True",NA
"y-1sMhUMubrHWdIW4FaE8w","Wendy's","2421 S. Stoughton","Madison","WI","53716",2.5,"y-1sMhUMubrHWdIW4FaE8w","Wendy's","2421 S. Stoughton","Madison","WI",2.5,NA,NA,NA,NA,"False",NA
"Q6sAy86CCQZy_qwZZpvOnQ","Arby's","207 N Lombard St","Mahomet","IL","61853",3,"Q6sAy86CCQZy_qwZZpvOnQ","Arby's","207 N Lombard St","Mahomet","IL",3,NA,"False",NA,NA,"False",NA
"wG3jVl_LqXb8fEB7LIOReA","Subway","2031 W 25th St","Cleveland","OH","44113",3,"wG3jVl_LqXb8fEB7LIOReA","Subway","2031 W 25th St","Cleveland","OH",3,NA,NA,NA,NA,NA,NA
"UrbRd2Ixu__uFMVVR5vwEw","Jimmy John's","21 Tower Dr","Sun Prairie","WI","53590",3,"UrbRd2Ixu__uFMVVR5vwEw","Jimmy John's","21 Tower Dr","Sun Prairie","WI",3,"None","True","average","False","True",NA
"NIFrjfEot4GFR-tqiqrsHw","McDonald's","301 West Main St","Monongahela","PA","15063",1,"NIFrjfEot4GFR-tqiqrsHw","McDonald's","301 West Main St","Monongahela","PA",1,NA,"False","loud","True","False",NA
"2jwpM5qhFCf8rpW1LeG7lA","Jimmy John's","4840 McKnight Rd, Ste C","Pittsburgh","PA","15237",3,"2jwpM5qhFCf8rpW1LeG7lA","Jimmy John's","4840 McKnight Rd, Ste C","Pittsburgh","PA",3,"None","True","average","True","True","False"
"e_wiw1wi4MKm2Wnk08xiGw","McDonald's","6361 Penn Ave","Pittsburgh","PA","15206",1.5,"e_wiw1wi4MKm2Wnk08xiGw","McDonald's","6361 Penn Ave","Pittsburgh","PA",1.5,NA,NA,NA,"False","True",NA
"my7WOW-Dq7eV4OxfxmlI-g","Burger King","11002 Lorain Ave","Cleveland","OH","44111",3,"my7WOW-Dq7eV4OxfxmlI-g","Burger King","11002 Lorain Ave","Cleveland","OH",3,NA,NA,NA,NA,"True",NA
"ekGSuzubweRn2f6NWUh-jA","Jimmy John's","925 E Broad St","Elyria","OH","44035",3.5,"ekGSuzubweRn2f6NWUh-jA","Jimmy John's","925 E Broad St","Elyria","OH",3.5,"None","True","loud","True","True","False"
"OY1MdIc0J3BB7ZUJ7__Bbg","Burger King","5240 Library Rd","Bethel Park","PA","15102",2.5,"OY1MdIc0J3BB7ZUJ7__Bbg","Burger King","5240 Library Rd","Bethel Park","PA",2.5,NA,"False","average","False","False",NA
"IMZE8ujP9-lHpuhbum8ECA","Wendy's","32601 Vine St.","Willowick","OH","44095",1.5,"IMZE8ujP9-lHpuhbum8ECA","Wendy's","32601 Vine St.","Willowick","OH",1.5,NA,"False","average","False","False",NA
"Fqit51_n9W_5CuBjcM3mFQ","Burger King","7903 Granger Rd","Valley View","OH","44125",4,"Fqit51_n9W_5CuBjcM3mFQ","Burger King","7903 Granger Rd","Valley View","OH",4,NA,NA,NA,NA,"True",NA
"jwlSQz--Xl_6eMUJfEy4ag","Jersey Mike's Subs","30680 Detroit Rd","Westlake","OH","44145",4,"jwlSQz--Xl_6eMUJfEy4ag","Jersey Mike's Subs","30680 Detroit Rd","Westlake","OH",4,NA,"True","average","True","True","False"
"uznSXfPkJgntadZ4gKHSoQ","Wendy's","14944 Pearl Rd","Strongsville","OH","44136",3,"uznSXfPkJgntadZ4gKHSoQ","Wendy's","14944 Pearl Rd","Strongsville","OH",3,NA,NA,"loud",NA,"False",NA
"V1MTfnI-1T7lqZO-Y_qXAg","QDOBA Mexican Eats","2741 University Ave","Madison","WI","53705",3,"V1MTfnI-1T7lqZO-Y_qXAg","QDOBA Mexican Eats","2741 University Ave","Madison","WI",3,NA,"True",NA,NA,"True",NA
"DhMshA4a0t5wlOq7u0RiMw","Subway Restaurants","7011 Watts Rd","Madison","WI","53719",2,"DhMshA4a0t5wlOq7u0RiMw","Subway Restaurants","7011 Watts Rd","Madison","WI",2,NA,"True","average",NA,"False",NA
"3FiXYmJUE9Sw1OvLBr7Bcg","Subway Restaurants","11110 Kinsman Road","Newbury","OH","44065",3.5,"3FiXYmJUE9Sw1OvLBr7Bcg","Subway Restaurants","11110 Kinsman Road","Newbury","OH",3.5,NA,NA,NA,NA,NA,NA
"oCbQ882f2TAhOTp6OYdMkg","Subway Restaurants","7582 Leavitt Rd, Attached to Sunoco by Turnpike","Amherst","OH","44001",2.5,"oCbQ882f2TAhOTp6OYdMkg","Subway Restaurants","7582 Leavitt Rd, Attached to Sunoco by Turnpike","Amherst","OH",2.5,NA,"True","quiet","False","False",NA
"Vkz7c2EDh7ydELK8Za0obQ","Arby's","2203 Chester Ave","Cleveland","OH","44114",4,"Vkz7c2EDh7ydELK8Za0obQ","Arby's","2203 Chester Ave","Cleveland","OH",4,NA,NA,NA,NA,"True",NA
"A_EqTA6dWEtBbWs2PEqU4A","Subway Restaurants","711 State Street","Madison","WI","53703",1,"A_EqTA6dWEtBbWs2PEqU4A","Subway Restaurants","711 State Street","Madison","WI",1,NA,NA,NA,NA,NA,NA
"7FxdbDj8smpkpmmgyojIWw","Taco Bell","100 North Town Square","Gibsonia","PA","15044",1.5,"7FxdbDj8smpkpmmgyojIWw","Taco Bell","100 North Town Square","Gibsonia","PA",1.5,NA,"False","quiet","False","False",NA
"QNzX-iaiG2uIWQ2vOMq13A","Wendy's","351 Lincoln Highway","N.Versailles","PA","15137",1.5,"QNzX-iaiG2uIWQ2vOMq13A","Wendy's","351 Lincoln Highway","N.Versailles","PA",1.5,NA,NA,"average","False","False",NA
"2syRDb5oz8KUcI6KNS6ltg","Burger King","5760 Ridge Rd","Parma","OH","44129",1.5,"2syRDb5oz8KUcI6KNS6ltg","Burger King","5760 Ridge Rd","Parma","OH",1.5,NA,"False","average","False","None",NA
"VV5QvID1xPwmyYXW6aCTSQ","Subway Restaurants","30325 Detroit Rd","Westlake","OH","44145",2.5,"VV5QvID1xPwmyYXW6aCTSQ","Subway Restaurants","30325 Detroit Rd","Westlake","OH",2.5,NA,"True","average","False","False","False"
"f6eit1Q4vA68O7f9MkfMig","Rally's","4154 Lee Road","Cleveland","OH","44128",2.5,"f6eit1Q4vA68O7f9MkfMig","Rally's","4154 Lee Road","Cleveland","OH",2.5,NA,NA,NA,"True","False",NA
"HhZ1wgEyhVXEAmTnEq81iw","Subway Restaurants","1607 S Hawkins Ave","Akron","OH","44320",2.5,"HhZ1wgEyhVXEAmTnEq81iw","Subway Restaurants","1607 S Hawkins Ave","Akron","OH",2.5,NA,NA,NA,NA,"False",NA
"MrlNl43mM8Y259tKzMj4Mw","Burger King","920 Ohio River Blvd","Avalon","PA","15202",3,"MrlNl43mM8Y259tKzMj4Mw","Burger King","920 Ohio River Blvd","Avalon","PA",3,NA,"False","average","False","False",NA
